 name	ra	dec	gal_b2	gal_l2	hard_hs	hard_hm	hard_ms	var_inter_prob_b	var_inter_sigma_b	var_intra_prob_b	var_inter_index_b	kp_intra_prob_b	var_intra_index_b	h-csc	b-csc	m-csc	s-csc	u-csc	0p3_8_csc	FUV	NUV	u-sdss	g-sdss	r-sdss	i-sdss	z-sdss	W1	W2	W3	W4	4.5 microns (IRAC)	8.0 microns (IRAC)	24 microns (MIPS)	J	H	K	3.6 microns (IRAC)	5.8 microns (IRAC)	G	Bp	Rp	B-R	G-J	G-W2	Bp-H	Bp-W3	Rp-K	J-H	J-W1	W1-W2
2CXO J163909.1+282447	J16:39:09.1	28:24:47	7.23593835308069	1.34578487116761	7.075	8.08125000000001	3.47499999999999	10	0	4.87383030262828	6.25	1.44618422877293	0	3.46697566345817E-10	0.0252711925592641	0.00550515889361555	0.0101911616276652	0.0541350972122145	0.00920042661081498	0.538111924504736	0.596275870818428	9.41623236433239	8.41394140651017	5.19022508038585	7.07096137233124	7.40622961749743	6.43052529092679	5.9207875552971	5.76133427296218	0.455340698166078	2.07316768320924E-05	0.000124233291562688	0.000437847633213571	8.51476452715534	8.61675486675487	2.39981895806312	5.18730753354136E-05	3.61497636959499E-05	7.98957012810836	7.40263591978097	4.78475704703958	2.04603094112176	0	0	0	0	0	3.79963097109274	5.42916377260003	5.77543859649123
2CXO J033151.8-280025	J03:31:51.8	-28:00:25	1.94560333609736	6.21885440538583	3.43749999999998	4.16875000000001	4.24374999999999	9.95388592509	0.00157320178566256	9.91038053204078	7.5	9.91996649095875	7	1.22891842974618E-09	0.00217363304517704	0.000858385905238575	0.00216645942236001	0.00314681942764706	0.00288453443827466	0.538111924504736	0.596275870818428	5.51118439041909	3.92011665413856	6.39163987138264	7.73705212061376	8.21779021060108	3.38935509295749	4.06488192901202	7.69955367629786	0.535431462622817	7.95652084995732E-06	6.15521655660666E-05	4.65647815475502E-05	7.46558108621344	6.66272916272916	1.92215196714224	4.73123350711488E-06	1.44331460456274E-05	7.98957012810836	7.40263591978097	4.78475704703958	2.04603094112176	0	0	0	0	0	3.04448848493133	3.7702847761571	5.16040100250627
2CXO J093605.4+232604	J09:36:05.4	23:26:04	7.56318039404818	5.73450719310667	2.41874999999998	5.11875	2.38749999999999	10	0	6.00730345239988	6.25	9.36800298934029	1	9.06704031555031E-07	0.0416408231299334	0.0377406015405768	0.0307010212922463	0.029379202972534	0.0674285202366033	7.9415570898241	8.512597336942	5.28284407151807	8.35846884306878	5.9903536977492	7.62474803570694	8.12038902497355	8.4853261625481	7.29838625932003	7.54897815362932	0.533227746045852	2.07316768320924E-05	0.000124233291562688	0.000437847633213571	7.46558108621344	6.66272916272916	1.92215196714224	5.18730753354136E-05	3.61497636959499E-05	8.28664029455183	7.63319647488445	7.9706747433449	2.33700311798861	0	4.04141194289755	0	4.3258593974207	0	3.04448848493133	3.7702847761571	6.89373433583959
2CXO J095931.0+021332	J09:59:31.0	02:13:32	7.33861521188845	6.57259922897425	4.11875000000001	4.525	4.60625	8.0331525815565	0.000616131039642417	8.93911686678833	6.25	9.09271101756631	2	4.20395817538439E-09	0.00271819212498446	0.000584070444399638	0.0031302976740303	0.00373539360445045	0.00288453443827466	0.538111924504736	0.596275870818428	5.51118439041909	3.89164295840985	6.39163987138264	7.73705212061376	8.21779021060108	3.38935509295749	4.06488192901202	7.69955367629786	0.535431462622817	2.07316768320924E-05	0.000124233291562688	0.000437847633213571	7.46558108621344	6.66272916272916	1.92215196714224	5.18730753354136E-05	3.61497636959499E-05	7.98957012810836	7.40263591978097	4.78475704703958	2.04603094112176	0	0	0	0	0	3.04448848493133	3.7702847761571	5.16040100250627
2CXO J133124.4+110051	J13:31:24.4	11:00:51	8.98144590252275	9.30846740772793	2.58125000000002	4.64375	2.86874999999998	10	0	0.431972813011441	6.25	9.25512607994325	0	7.25243838329508E-07	0.0732771622004938	0.044994795020701	0.0603297762826	0.0751151847043913	0.00288453443827466	0.538111924504736	0.596275870818428	5.45914973329688	8.38534877303824	6.16077170418007	7.81019375539924	8.22109489368487	7.8754230608744	6.75943425616316	6.98402630960771	0.537581430014978	2.07316768320924E-05	0.000124233291562688	0.000437847633213571	7.46558108621344	6.66272916272916	1.92215196714224	5.18730753354136E-05	3.61497636959499E-05	7.98957012810836	7.40263591978097	4.78475704703958	2.04603094112176	0	0	0	0	0	3.04448848493133	3.7702847761571	6.87568922305764
2CXO J145203.0+430542	J14:52:03.0	43:05:42	8.39603491514646	2.05681982992704	4.09374999999999	5.8375	3.3125	9.84206543349552	0.0100447306770107	7.44623433844645	8.75	8.6975502673223	2	2.14315599853984E-08	0.0293967191575561	0.0128921687600497	0.0214243475249365	0.0399644031386705	0.0240760147540349	0.538111924504736	0.596275870818428	6.66206857147522	8.89178568370172	7.46109324758842	8.48533464971821	9.08526952009624	9.31359821966712	8.0643419385657	8.36434108527132	0.591079785289923	2.07316768320924E-05	0.000124233291562688	0.000437847633213571	7.46558108621344	6.66272916272916	1.92215196714224	5.18730753354136E-05	3.61497636959499E-05	9.34436700722726	8.59272318583219	8.88304715020436	2.43327552702124	0	4.60544461029335	0	4.72106951653055	0	3.04448848493133	3.7702847761571	6.83609022556391
2CXO J093455.5+051409	J09:34:55.5	05:14:09	7.14268882068728	6.35922075511973	3.79374999999999	5.05625	3.7625	10	0	2.43508580581719	6.25	8.15556093595346	0	3.28730421916258E-08	0.0306724508970533	0.0128260046149708	0.0290625928786197	0.0395419086336575	0.0204748481644286	8.24195954619575	8.77839374583116	6.0206867641906	7.15893412752029	6.28525493798806	7.74827665238624	8.02820576000464	7.56502387686031	6.67511267108351	6.64951844021612	0.523284146857106	0.000361637980410526	0.00437787654314445	0.0134934584725612	7.46558108621344	6.66272916272916	1.92215196714224	0.000180781598899192	0.000615215414640508	8.98677917494361	8.13654310991033	8.17448561624729	3.00687324432578	0	5.70707564820425	0	5.51513668073041	0	3.04448848493133	3.7702847761571	6.40802005012531
2CXO J143323.6+345444	J14:33:23.6	34:54:44	8.73255908859551	1.63597750338398	0	0	0	7.7310161723618	0.00263962803782078	4.3082163447487	6.25	7.34753986415024	0	6.53674803230815E-07	0.00963615954815752	0.00750808857070845	0.0153427800970368	0.0299190993540151	0.00576546770995972	0.538111924504736	0.596275870818428	8.90763950389546	8.81262072180937	6.97118971061093	8.24772717923403	8.70557882683751	9.15619639297139	8.21263162267129	7.82710829222457	0.564760601130883	2.90927584056669E-05	0.000502072525568563	0.000935663632459383	7.46558108621344	6.66272916272916	1.92215196714224	1.34101480694853E-05	7.37971636449503E-05	7.98957012810836	7.40263591978097	4.78475704703958	2.04603094112176	0	0	0	0	0	3.04448848493133	3.7702847761571	6.13784461152882
2CXO J093845.6+005926	J09:38:45.6	00:59:26	7.06092513953897	6.50312108308362	6.02500000000001	7.86250000000001	2.91874999999998	10	0	5.63176497494444	6.25	7.64195518747837	1	3.46697566345817E-10	0.0828355883435236	0.018955949957812	0.0265923904105021	0.166390914484096	0.0422203541093591	7.952780765361	8.7374021825004	6.02470961163198	8.49820370025514	6.05888837850253	7.52842862431904	7.9516141389085	7.72590291622236	6.87054767492575	6.82569884895466	0.543780502662376	2.07316768320924E-05	0.000124233291562688	0.000437847633213571	7.46558108621344	6.66272916272916	1.92215196714224	5.18730753354136E-05	3.61497636959499E-05	9.06776962235702	7.96803485030084	8.00105256033656	3.01973099886812	0	5.59386908583068	0	5.20943414892292	0	3.04448848493133	3.7702847761571	6.28421052631579
2CXO J095759.4+020436	J09:57:59.4	02:04:36	7.31643383589577	6.56892325050286	3.55000000000001	5.88124999999999	2.78749999999998	9.8290729946148	0.00300418798288796	9.23283133183725	7.5	8.45250640950497	6	4.87755736824473E-08	0.0108819190674462	0.00538438221239369	0.00778383271656147	0.0140140632228057	0.00737214203455331	9.21979842486903	9.13737027347572	5.3412453219823	8.37745130688792	6.11163987138264	7.68456127360237	8.03533691823808	8.48045806481525	7.14760431161603	7.41202724923655	0.551126224585594	0.000132709363759	0.00198964827263265	0.00191905056197429	7.46558108621344	6.66272916272916	1.92215196714224	5.90779051218707E-05	0.000338284721027764	8.48166422429699	7.8102048567546	8.17989305520151	2.26256011404934	0	4.47927902093747	0	4.61138191294347	0	3.04448848493133	3.7702847761571	7.24711779448622
2CXO J125007.3+725228	J12:50:07.3	72:52:28	7.46797585523779	3.41853247817188	3.93125	4.98125	3.95624999999998	10	0	1.43785554346787	6.25	3.87293100176446	0	3.1057461905451E-08	0.12656651799099	0.0424165626788566	0.123913819354466	0.175856652233046	0.0785090328200074	6.73515942129549	7.21595681901624	5.51118439041909	3.89164295840985	6.39163987138264	7.73705212061376	8.21779021060108	3.95173628819139	3.88481588402667	3.94879022786	0.340089008650035	2.07316768320924E-05	0.0108454215564794	0.000138868928530277	6.81969236612229	6.80778680778681	1.92978545179421	4.50481066462541E-06	0.00589151548743318	8.0614930785628	5.9835890117731	5.87801731427839	3.35279720236485	7.91148269468647	7.63786760995535	4.44283960325645	5.27299595134382	5.10189172786359	4.15225859358984	5.42526993748816	5.32932330827067
2CXO J171731.9+670934	J17:17:31.9	67:09:34	6.88999713243379	2.7091192443916	10	7.55000000000003	10	10	0	4.71555420112252	6.25	1.28946380943788	0	3.46697566345817E-10	0.0026925488391333	0.0195720357677269	0.00118108363307433	0.00758220818718089	0.000541006026884703	0.538111924504736	0.596275870818428	5.51118439041909	3.89164295840985	6.39163987138264	7.73705212061376	8.21779021060108	3.38935509295749	4.06488192901202	7.69955367629786	0.535431462622817	2.16082994791199E-05	0.000412798684843046	0.00249677899169346	7.46558108621344	6.66272916272916	1.92215196714224	7.57955102434484E-06	6.13804300553358E-05	7.98957012810836	7.40263591978097	4.78475704703958	2.04603094112176	0	0	0	0	0	3.04448848493133	3.7702847761571	5.16040100250627
2CXO J143219.5+341728	J14:32:19.5	34:17:28	8.75182747988751	1.59595582423601	2.48749999999999	4.775	2.675	9.88270377073822	0.0281901763965501	3.96941315628672	7.5	5.92130231744452	0	1.95191621206492E-06	0.182260257804006	0.107996890526778	0.128202747221217	0.205245183918084	0.15468755683091	7.59050064184852	8.15040107337346	5.25603091878921	8.29452791230958	5.97183279742765	7.63972191369452	8.12004116359631	7.71802123417868	6.72205030218696	7.24148461357764	0.570045937636612	0.000339451399650764	0.00285897680497827	0.0017776702944473	7.46558108621344	6.66272916272916	1.92215196714224	0.000186785889209846	0.000654005442368042	8.67181841727641	7.88745956379	8.33897909128592	2.07731537099703	0	5.22467988783613	0	4.81795472924421	0	3.04448848493133	3.7702847761571	6.62556390977444
2CXO J085742.6-771931	J08:57:42.6	-77:19:31	3.87631990865799	8.09595479090092	4.38750000000002	5.51875	3.88749999999997	10	0	1.14943250065078	6.25	4.61986126090701	0	3.30962316987808E-07	0.719460149204109	0.225093597925423	0.579207554485362	1.07712751283674	0.562173407085595	0.538111924504736	0.596275870818428	5.51118439041909	3.89164295840985	6.39163987138264	7.73705212061376	8.21779021060108	6.51119662478557	5.51330245695653	5.66737138830162	0.45656349212037	2.07316768320924E-05	0.000124233291562688	0.000437847633213571	9.1136536270414	8.77598752598752	2.54127485948984	5.18730753354136E-05	3.61497636959499E-05	7.71755359287923	7.05824417658448	7.35441572851524	2.43610045595679	3.27186233284769	5.30775059188651	3.23846716053958	5.1197329441425	3.79833862952754	5.06321328504066	6.15246995432637	6.93333333333333
2CXO J022735.8+003524	J02:27:35.8	00:35:24	1.98427162561395	4.62994820424528	3.50624999999998	3.97499999999999	4.59375	10	0	3.71502949573017	6.25	3.26393213103717	0	8.99953389510248E-07	0.0126387014642326	0.00477051995161673	0.0132649799705662	0.0171849711809998	0.00853559585581073	8.39443326510079	8.97474958143433	6.8800019589518	8.97789660979857	7.61479099678457	8.68196964087375	9.15179800849362	8.81519773749363	7.87970674364992	7.96241484613578	0.675931831700552	6.96745322969446E-05	0.000466339374326231	0.000437847633213571	7.46558108621344	6.66272916272916	1.92215196714224	3.7925365936736E-05	0.000142964945423711	7.98957012810836	7.40263591978097	4.78475704703958	2.04603094112176	0	0	0	0	0	3.04448848493133	3.7702847761571	6.20401002506265
