#Column	usrid	(I7)	User Table identifier	(cross_match.usrid)	"[""""]"	[meta.id]	
#Column	separation	(F9.2)	Distance from master source to user source	(cross_match.separation)	"[""arcsec""]"	[pos.angDistance]	
#Column	probability	(F9.2)	Probability that master source and user source are a match	(cross_match.probability)	"[""""]"	[stat.probability]	
#Column	name	(A22)	Source name in the format '2CXO Jhhmmss.s{+|-}ddmmss[X]'	(master_source.name)	"[""""]"	[]	
#Column	acis_time	(F9.1)	Total livetime for all ACIS imaging observations contributing to the Master Sources Table record of the source	(master_source.acis_time)	"[""s""]"	[]	
#Column	acis_num	(I4)	Total number of ACIS imaging observations contributing to the Master Sources Table record of the source	(master_source.acis_num)	"[""""]"	[]	
#Column	hrc_num	(I4)	Total number of HRC imaging observations contributing to the Master Sources Table record of the source	(master_source.hrc_num)	"[""""]"	[]	
#Column	hrc_time	(F9.1)	Total livetime for all HRC imaging observations contributing to the Master Sources Table record of the source	(master_source.hrc_time)	"[""s""]"	[]	
usrid	separation	probability	name	acis_time	acis_num	hrc_num	hrc_time
1174	0.43	0.16	2CXO J172739.0+530229	2855.1	1	0	         
1175	0.67	0.06	2CXO J030054.5-003403	49543.8	1	0	         
1176	0.65	0.03	2CXO J062603.0+820225	47328.9	1	0	         
1177	0.46	0.17	2CXO J122048.2+751807	29778.1	1	0	         
1178	0.84	0.09	2CXO J142437.9+453453	55479	3	0	         
1179	1.37	0	2CXO J081739.5-073308	39107.5	3	0	         
1180	0.93	0	2CXO J010026.1-334107	169186.7	21	0	         
1181	0.6	0.66	2CXO J100140.1+683734	         	0	1	9779.6
1182	1.12	0	2CXO J033741.9-045704	59739.4	1	0	         
1183	0.56	0.06	2CXO J205822.1-065004	1823.3	1	0	         
1184	0.51	0.11	2CXO J031115.2-172247	6059.9	1	0	         
1185	0.6	0.04	2CXO J143201.7+343526	92064.5	4	0	         
1186	0.63	0.03	2CXO J033243.2-274914	5820114.4	83	0	         
1187	1.07	0	2CXO J111703.5+174122	18796.1	1	0	         
1188	1.17	0.02	2CXO J100248.9+022211	158905.5	4	0	         
1189	0.7	0.82	2CXO J095713.7+361102	4900.2	1	0	         
1190	0.52	0.08	2CXO J034846.9+335315	7688.5	1	0	         
1191	0.77	0.01	2CXO J083803.6+540641	8961.3	1	0	         
1192	1.2	0.16	2CXO J232538.4+000847	17674.7	2	0	         
1193	0.95	0.03	2CXO J122740.8+440604	74326.7	2	0	         
1194	1.08	0	2CXO J090516.6+340921	9778.6	1	0	         
1195	1.12	0.07	2CXO J133825.7+292957	37644.6	1	0	         
1196	0.68	0.02	2CXO J100139.8+023132	228572.9	7	0	         
1197	0.22	0.46	2CXO J043030.9+645205	102827.3	2	0	         
1198	0.81	0.03	2CXO J094645.5+545232	16019.6	1	0	         
1199	1.35	0	2CXO J100201.1+023151	194743.5	8	0	         
1200	1.02	0	2CXO J100157.7+023804	244175.8	9	0	         
1201	0.76	0.01	2CXO J100433.8+411234	201286.3	9	0	         
1202	0.56	0.06	2CXO J142942.6+335655	46224.1	5	0	         
1203	1.27	0	2CXO J095810.8+014004	96895.3	2	0	         
1204	0.69	0.03	2CXO J085441.7+305754	10350.9	1	0	         
1205	0.5	0.16	2CXO J125751.0+273231	43444.8	1	0	         
1206	0.93	0.01	2CXO J095910.6+020423	240670.8	5	0	         
1207	0.74	0.01	2CXO J080757.5+043234	19211	1	0	         
1208	0.86	0.01	2CXO J125558.7+291459	4128.5	1	0	         
1209	1.33	0	2CXO J010701.4-172745	59341.3	1	0	         
1210	0.65	0.49	2CXO J143142.0+354218	4714.7	1	0	         
1211	1.17	0	2CXO J095856.1+024127	191280.4	5	0	         
1212	0.57	0.06	2CXO J104712.5+591825	65393.5	1	0	         
1213	0.62	0.05	2CXO J061756.9+781607	28102.8	3	0	         
1214	0.79	0.01	2CXO J024105.8-081153	59199.1	1	0	         
1215	1.22	0	2CXO J100028.2+013507	148498	3	0	         
1216	1.53	0	2CXO J100014.1+021311	242122.2	7	1	79298.9
1217	0.69	0.06	2CXO J123005.8+030204	3516.5	1	0	         
1218	0.39	0.2	2CXO J104351.2+585544	67076.3	1	0	         
1219	0.64	0.23	2CXO J121016.6+391816	         	0	1	49672.7
1220	0.56	0.05	2CXO J124822.9+082914	29724.2	1	0	         
1221	0.72	0.18	2CXO J103922.6+643417	9911.5	1	0	         
1222	0.53	0.71	2CXO J133134.3+623800	5400	1	0	         
1223	0.81	0.49	2CXO J133035.4-002814	14872	1	0	         
1224	0.97	0	2CXO J100011.1+020629	147146.2	3	1	79298.9
1225	0.74	0.16	2CXO J120907.3+135630	5285.3	1	0	         
1226	0.42	0.4	2CXO J152135.1+074835	57314.3	1	0	         
1227	0.54	0.3	2CXO J005018.8-005438	13009	1	0	         
1228	1.27	0.01	2CXO J143559.1+334640	14540.1	3	0	         
1229	1.23	0.01	2CXO J232747.8+001526	17677.7	2	0	         
1230	0.9	0	2CXO J131055.0+300411	4968.4	1	0	         
1231	1.17	0	2CXO J080731.7+211753	39425.5	2	0	         
1232	0.79	0.01	2CXO J213426.3-422958	2883	1	0	         
1233	0.48	0.1	2CXO J022849.5-090154	1822.2	1	0	         
1234	1.11	0	2CXO J125140.3+000210	4041	1	0	         
1235	0.69	0.02	2CXO J142943.6+385932	1523.5	1	0	         
1236	0.8	0.01	2CXO J100156.4+014811	243986.4	5	0	         
1237	0.63	0.04	2CXO J100030.7+014711	297801.9	6	0	         
1238	1.38	0.01	2CXO J101741.9+035150	9946.4	1	0	         
1239	0.93	0	2CXO J095504.5+170556	3930.4	1	0	         
1240	0.57	0.08	2CXO J134105.1+395945	46993.9	1	0	         
1241	1.11	0	2CXO J091041.9+542128	171046.6	2	0	         
1242	1.01	0	2CXO J232428.4+144323	4982.5	1	0	         
1243	1.52	0	2CXO J100153.2+022436	187173.6	7	0	         
1244	1.12	0	2CXO J033130.6-275832	1012707.6	13	0	         
1245	0.57	0.05	2CXO J162303.1+375520	5302.7	1	0	         
1245	1.02	0.44	CXO J162303.0+375520X	5302.7	1	0	         
1246	1.35	0.31	2CXO J023105.3+002131	8465	1	0	         
1247	0.5	0.36	2CXO J095933.8+014906	248238.5	5	0	         
1248	0.87	0	2CXO J043139.1-052556	3904	1	0	         
1249	0.61	0.49	2CXO J022545.5-043444	29738.3	1	0	         
1250	0.55	0.62	2CXO J150440.4+010734	9825.9	1	0	         
1251	1.06	0	2CXO J170942.5+342316	9921.9	1	0	         
1252	0.8	0.01	2CXO J100111.9+023024	211315.9	7	0	         
1253	0.89	0	2CXO J094209.1+520714	5570.2	1	0	         
1254	0.64	0.04	2CXO J213520.5-010318	26675.6	1	0	         
1255	1.19	0	2CXO J150706.3-122515	2734.8	1	0	         
1256	0.7	0.09	2CXO J232556.9-000500	8835.8	1	0	         
1257	0.93	0.36	2CXO J003258.7-433037	29575.9	1	0	         
1258	0.92	0.01	2CXO J162845.6+442413	9946.4	1	0	         
1259	0.65	0.28	2CXO J104839.1+590050	71136.2	1	0	         
1260	1.45	0	2CXO J095942.0+024103	258835.7	10	0	         
1261	1.33	0	2CXO J022525.6-043509	29738.3	1	0	         
1262	0.58	0.05	2CXO J125302.4-091311	127850.4	3	0	         
1263	1.04	0	2CXO J160550.9+440540	5115.5	1	0	         
1264	1.05	0	2CXO J043704.3+294013	46782.2	1	0	         
1265	1.48	0	2CXO J134412.8-003005	9629.9	1	0	         
1266	1.31	0.04	2CXO J115931.1+291915	60469.9	1	0	         
1267	0.64	0.15	2CXO J104322.7+585955	67076.3	1	0	         
1268	1.06	0	2CXO J233901.2+362108	10102.2	1	0	         
1269	0.86	0.59	2CXO J134039.0+004956	19914.2	1	0	         
1270	0.61	0.05	2CXO J125301.9-091134	127850.4	3	0	         
1271	0.78	0.01	2CXO J111350.9+401721	9630.1	1	0	         
1272	0.72	0.1	2CXO J033156.8-280149	794238	8	0	         
1273	0.54	0.06	2CXO J094525.9+352103	9507.2	1	0	         
1274	1.43	0.55	2CXO J014251.2-004612	19803.7	1	0	         
1275	0.95	0	2CXO J095209.5+214313	43454.3	3	0	         
1276	1.24	0	2CXO J235653.8-010731	37184.9	2	0	         
1277	0.67	0.19	2CXO J022842.0+004536	17722.9	2	0	         
1278	0.68	0.02	2CXO J222221.1+195947	6098.8	2	0	         
1279	0.96	0	2CXO J025134.5+431515	28353	1	0	         
1280	0.68	0.02	2CXO J085116.3+520816	29446.4	1	0	         
1281	0.95	0.18	2CXO J034252.3+005252	7930.2	1	0	         
1282	0.65	0.56	2CXO J004455.7+144638	11398.1	1	0	         
1283	0.67	0.02	2CXO J145215.6+430448	55268.7	3	0	         
1284	0.56	0.54	2CXO J124748.5+042627	4694	1	0	         
1285	0.76	0.01	2CXO J153947.6+431341	14770.6	1	0	         
1286	0.92	0.01	2CXO J100135.4+025405	49432.2	1	0	         
1287	0.41	0.17	2CXO J015716.9-005304	9616	1	0	         
1288	0.51	0.66	2CXO J124243.8+033204	5303.3	2	0	         
1289	0.65	0.4	2CXO J104650.4+591037	136539	2	0	         
1290	0.53	0.65	2CXO J103100.2+284152	8230.4	1	0	         
1291	0.82	0.02	2CXO J123757.3+621627	1797266	17	0	         
1292	1.19	0	2CXO J152436.0+212308	1557.3	1	0	         
1293	0.83	0.21	2CXO J145843.1+025157	11505.5	1	0	         
1294	0.9	0	2CXO J112506.9-001647	5112	1	0	         
1295	0.58	0.05	2CXO J213315.5-425426	2888.8	1	0	         
1296	0.74	0.02	2CXO J084849.6+111729	19803.4	1	0	         
1297	1.49	0	2CXO J144709.5+114715	1021.9	1	0	         
1298	0.69	0.04	2CXO J080849.4+521515	4893	1	0	         
1299	1.07	0.14	2CXO J090940.6+330347	17898.5	1	0	         
1300	0.65	0.03	2CXO J082033.8+212426	29576.2	1	0	         
1301	1.21	0	2CXO J100634.2+315900	10888.7	1	0	         
1302	0.79	0.01	2CXO J111431.8+405613	1285.9	1	0	         
1303	0.78	0.41	2CXO J024604.6-082100	49514.8	1	0	         
1304	0.74	0.01	2CXO J123138.1+475052	6669.5	1	0	         
1305	0.92	0.02	2CXO J100115.5+023743	260220.9	9	0	         
1306	0.51	0.1	2CXO J141730.9+073320	2482.1	1	0	         
1307	1.08	0	2CXO J090036.1+204830	49686.1	2	0	         
1308	1.61	0	2CXO J123540.1+123620	206464.7	5	0	         
1309	0.46	0.11	2CXO J022412.3+275011	11892.3	1	0	         
1310	0.99	0.71	2CXO J120426.4+014434	29961.6	1	0	         
1311	1.16	0	2CXO J095944.1+025037	149338.7	4	0	         
1312	0.48	0.24	2CXO J212950.0+001158	29642.1	1	0	         
1313	0.68	0.02	2CXO J215340.8+174415	104887.5	2	0	         
1314	0.72	0.02	2CXO J111850.4+402553	19701.4	1	0	         
1315	0.66	0.05	2CXO J001837.3+163446	67416.1	1	0	         
1316	1.18	0	2CXO J134213.2+602142	11919.8	1	0	         
1317	0.9	0.01	2CXO J105302.4+573756	100709.5	3	1	124531.5
1318	0.65	0.05	2CXO J085436.4+022023	8344.2	1	0	         
1319	0.3	0.42	2CXO J033207.1-275129	5820805.9	83	0	         
1320	0.84	0.01	2CXO J003529.3-433611	39752.6	2	0	         
1321	0.73	0.02	2CXO J084923.2+445250	186600.6	2	0	         
1322	0.7	0.03	2CXO J183114.8+290710	5289.5	1	0	         
1323	1	0	2CXO J022800.6+002711	58264.8	2	0	         
1324	0.68	0.05	2CXO J021102.7-000910	4887	1	0	         
1325	0.59	0.79	2CXO J124914.6-060909	5476.9	1	0	         
1326	1.63	0	2CXO J232634.6+002150	8838.9	1	0	         
1327	0.61	0.04	2CXO J100352.8+473653	13683.5	1	0	         
1328	0.75	0.02	2CXO J095014.0+580136	3904.3	1	0	         
1329	1.08	0	2CXO J053910.7-283526	14776.9	1	0	         
1330	0.96	0.16	2CXO J104514.3+584925	65610.7	1	0	         
1331	0.65	0.03	2CXO J150140.9+421834	13032.5	1	0	         
1332	0.74	0.07	2CXO J133342.3+380336	29797	1	0	         
1333	1.21	0.36	2CXO J003338.9-434412	29569.5	1	0	         
1334	1.03	0	2CXO J142435.9+421030	5881.8	1	0	         
1335	1.53	0	2CXO J103249.8+054118	1537.7	1	0	         
1336	0.53	0.19	2CXO J131059.0+300106	4968.4	1	0	         
1337	0.7	0.51	2CXO J084601.1+522557	6875	1	0	         
1338	0.62	0.51	2CXO J171313.2+635608	39427.1	1	0	         
1339	0.83	0.01	2CXO J130133.7+365626	39540.9	1	0	         
1340	0.66	0.34	2CXO J011246.2-011307	5879.8	1	0	         
1341	1.15	0.3	2CXO J111330.7+092536	1601.9	1	0	         
1342	0.72	0.01	2CXO J121838.9-010134	10627.9	1	0	         
1343	0.34	0.74	2CXO J105305.1+520405	20491.1	1	0	         
1344	0.92	0	2CXO J095438.7+403204	1844.4	1	0	         
1345	0.58	0.83	2CXO J123320.9+110701	10176.6	2	0	         
1346	0.9	0.38	2CXO J142455.6+351356	19558.5	2	0	         
1347	0.61	0.49	2CXO J142351.8+421334	5881.6	1	0	         
1348	1.07	0.14	2CXO J022629.5-044913	74937.6	1	0	         
1349	0.72	0.01	2CXO J123642.2+621711	1797269.2	17	0	         
1350	1.07	0	2CXO J100147.2+024728	198257.2	4	0	         
1351	0.58	0.48	2CXO J155551.6+351404	59189	1	0	         
1352	0.79	0.04	2CXO J161109.5+535807	9764.6	2	0	         
1353	1.16	0	2CXO J162343.7+263244	30062.4	1	0	         
1354	0.85	0.01	2CXO J023137.6-072854	4198.9	1	0	         
1355	0.72	0.01	2CXO J100028.6+025112	99149.1	3	0	         
1356	0.02	0.96	2CXO J123529.3+621257	731422.5	8	0	         
1357	1.18	0.11	2CXO J024610.8-082320	49517.9	1	0	         
1358	0.88	0.17	2CXO J032159.9-370508	29850.8	1	0	         
1359	1.32	0	2CXO J144958.5+085911	59145.5	2	0	         
1360	0.7	0.02	2CXO J033229.8-275106	5826085.2	84	0	         
1361	0.7	0.04	2CXO J155927.6+533054	9508.4	1	0	         
1362	0.81	0.01	2CXO J081550.2+250641	1844.4	1	0	         
1363	0.59	0.05	2CXO J125310.4-091023	127850.4	3	0	         
1364	0.55	0.06	2CXO J222741.5-303809	22266.8	1	0	         
1365	0.54	0.08	2CXO J214001.4-234113	91607.6	2	0	         
1366	1.43	0	2CXO J122752.5+080526	5507	1	0	         
1367	0.54	0.3	2CXO J120719.2+640840	71697.9	2	0	         
1368	0.82	0.01	2CXO J004341.2+005253	4603.4	1	0	         
1369	0.87	0.39	2CXO J163950.3+463326	54517.2	2	0	         
1370	1.04	0	2CXO J141105.4+294211	4090	1	0	         
1371	1.13	0.04	2CXO J114007.0-011218	14868.1	1	0	         
1372	0.72	0.03	2CXO J131058.1+010822	5446.9	1	0	         
1373	1.45	0.2	2CXO J000026.2+134604	9516.4	1	0	         
1374	0.78	0.02	2CXO J103925.0+050547	13592.2	1	0	         
1375	0.72	0.01	2CXO J232207.1+194423	18493.4	2	0	         
1376	0.43	0.55	2CXO J033334.1-273424	240076.6	2	0	         
1377	0.97	0	2CXO J091057.0+542342	171046.6	2	0	         
1378	1.14	0	2CXO J095934.7+021027	191911.8	4	0	         
1379	0.76	0.12	2CXO J100112.0+024233	190071	7	0	         
1380	0.38	0.6	2CXO J114508.9+441657	6868.4	1	0	         
1381	0.74	0.03	2CXO J005449.0-722544	152532.6	4	1	1151.9
1382	0.74	0.02	2CXO J030114.1+445350	7443.8	1	0	         
1383	1.07	0.2	2CXO J172117.4+323630	9922.7	1	0	         
1384	0.73	0.02	2CXO J095922.1+013618	149310.2	3	0	         
1385	1.06	0	2CXO J095917.4+020522	240801.5	5	0	         
1386	0.36	0.22	2CXO J152553.9+513649	4925	1	0	         
1387	0.88	0.27	2CXO J113645.8+070647	4996.2	1	0	         
1388	0.74	0.04	2CXO J224729.8+034558	48968.8	1	0	         
1389	1.03	0	2CXO J091028.9+542718	171049.5	2	0	         
1390	1.3	0.36	2CXO J083116.5+321329	9954.1	1	0	         
1391	0.77	0.01	2CXO J134949.8+263347	107576.7	8	0	         
1392	0.71	0.02	2CXO J143132.1+341417	18949.5	3	0	         
1393	0.56	0.37	2CXO J125320.1+270607	59284.4	1	0	         
1394	0.76	0.04	2CXO J004613.5+010425	11095.9	1	0	         
1395	0.85	0	2CXO J022651.0-044256	74956.4	1	0	         
1396	1.22	0	2CXO J131927.5+445656	1538.9	1	0	         
1397	0.81	0.42	2CXO J075627.7+445836	6965.3	1	0	         
1398	1.5	0.07	2CXO J124958.9+302849	34703.7	1	0	         
1399	0.64	0.11	2CXO J003328.7-433138	29575.9	1	0	         
1400	0.84	0	2CXO J231821.8-042456	14988.6	1	0	         
1401	0.64	0.05	2CXO J115301.6+215117	1467.5	1	0	         
1402	0.67	0.04	2CXO J131730.8+291056	111355.7	1	0	         
1403	0.53	0.1	2CXO J232546.5+001749	8841.9	1	0	         
1404	1.27	0	2CXO J025642.5-331521	1034.8	1	0	         
1405	0.46	0.28	2CXO J003417.9-433924	33663.6	2	0	         
1406	0.79	0.01	2CXO J132117.8+423515	39623.5	1	0	         
1407	0.52	0.1	2CXO J123539.1+621600	1243226	12	0	         
1408	0.72	0.01	2CXO J140251.2+263117	1728.9	1	0	         
1409	0.74	0.02	2CXO J090450.5-014524	7515.3	1	0	         
1410	1.17	0	2CXO J234807.1-091202	1844.7	1	0	         
1411	1.28	0	2CXO J002227.4+012412	4799	1	0	         
1412	0.31	0.3	2CXO J175422.1+673736	6482.1	1	0	         
1413	0.9	0.01	2CXO J030441.6-272523	29575.2	1	0	         
1414	0.71	0.13	2CXO J143102.9+323927	9909.7	2	0	         
1415	1.07	0.23	2CXO J135641.5+415310	4900.4	1	0	         
1416	0.99	0	2CXO J215333.7+174115	104887.5	2	0	         
1417	0.84	0.01	2CXO J100120.2+020341	191581.7	7	1	79298.9
1418	0.57	0.1	2CXO J103241.4+574807	38535	1	0	         
1419	1	0.3	2CXO J093033.5+481032	         	0	1	4101.1
1420	0.42	0.84	2CXO J150707.4+614119	13263.5	1	0	         
1421	0.74	0.03	2CXO J164656.3+551446	4843.5	1	0	         
1422	1.02	0	2CXO J121518.2+014750	1951.4	1	0	         
1423	1.01	0.2	2CXO J153133.9-083608	25383.2	1	0	         
1424	1.59	0	2CXO J154749.6+205056	7932.8	1	0	         
1425	0.98	0	2CXO J172026.4+263815	51760.3	3	0	         
1426	0.55	0.07	2CXO J100249.3+023746	146429.9	4	0	         
1427	0.66	0.3	2CXO J170431.4+603838	50918.3	1	0	         
1428	0.78	0.38	2CXO J134133.1+353252	1731.4	1	0	         
1429	0.97	0	2CXO J080342.0+302254	4012.5	1	0	         
1430	1.07	0	2CXO J224749.5+134248	3323.8	1	0	         
1431	0.95	0	2CXO J140016.6-010822	2987.9	1	0	         
1432	0.91	0.13	2CXO J003316.3-433131	29575.9	1	0	         
1433	0.8	0.01	2CXO J111957.5+570026	4710.3	1	0	         
1434	0.79	0.01	2CXO J141123.4+521331	90948.2	1	0	         
1435	0.77	0.02	2CXO J205605.5-044058	88857.9	2	0	         
1436	0.75	0.01	2CXO J152919.8+592911	3748.1	1	0	         
1437	0.66	0.65	2CXO J085232.5+331724	40256.5	2	0	         
1438	0.66	0.02	2CXO J134443.7+550300	3817.2	1	0	         
1439	0.68	0.09	2CXO J123424.9+475456	4758.2	1	0	         
1440	0.77	0.61	2CXO J073749.7-094432	49521.7	1	0	         
1441	0.76	0.13	2CXO J003453.3-431802	31743.3	1	0	         
1442	0.77	0.01	2CXO J171758.4+671202	51723.8	1	0	         
1443	0.77	0.01	2CXO J093359.3+551550	31911.5	1	0	         
1444	0.79	0.01	2CXO J123723.1+621538	1797238.1	17	0	         
1445	1.61	0	2CXO J095836.6+022048	280753.6	6	0	         
1446	0.66	0.51	2CXO J105125.4+573050	96936	2	1	124531.5
1447	0.78	0.06	2CXO J095808.2+015423	148754.1	3	0	         
1448	0.76	0.03	2CXO J223045.0-000538	7715.5	1	0	         
1449	1.06	0	2CXO J103318.9+575127	148532.5	3	0	         
1450	0.87	0.02	2CXO J170421.9+514403	32235.2	1	0	         
1451	0.85	0.01	2CXO J171414.7+501530	37644	1	0	         
1452	1.09	0.02	2CXO J095928.3+022105	190045.8	5	0	         
1453	0.78	0.02	2CXO J104230.1+010223	1634.4	1	0	         
1454	0.82	0.01	2CXO J000552.3-000655	16177.4	1	0	         
1455	0.86	0.13	2CXO J133515.2+375838	54945.8	2	0	         
1456	0.79	0.01	2CXO J033218.3-275055	5580092.1	81	0	         
1457	0.66	0.04	2CXO J141104.1+521755	90948.2	1	0	         
1458	0.8	0.5	2CXO J091748.4+592656	4904.3	1	0	         
1459	0.57	0.06	2CXO J032738.9-532604	26567.9	2	0	         
1460	0.61	0.1	2CXO J104739.2+591141	136539	2	0	         
1461	0.88	0.01	2CXO J095849.5+021640	231820.6	5	0	         
1462	0.59	0.31	2CXO J144824.6+183101	19807.2	1	0	         
1463	0.45	0.69	2CXO J142015.6+523717	174242.9	6	0	         
1464	0.86	0	2CXO J120006.3+312630	1467.9	1	0	         
1465	0.98	0.05	2CXO J084207.5+322645	81963.7	2	0	         
1466	1.11	0	2CXO J100424.8+122922	17665.9	1	0	         
1467	0.83	0	2CXO J221736.5+001622	469946.8	5	0	         
1468	0.57	0.86	2CXO J123633.2+192618	3465.9	1	0	         
1469	0.79	0.03	2CXO J103233.5+573720	117739.9	3	0	         
1470	0.71	0.07	2CXO J153954.1+342110	31199.3	2	0	         
1471	1.06	0	2CXO J023455.1-180608	23740.3	2	0	         
1472	0.73	0.75	2CXO J225228.2-174916	14966.4	1	0	         
1473	0.9	0.02	2CXO J105225.2+572246	9398.5	2	1	124531.5
1474	0.67	0.08	2CXO J102924.3+262455	55771.6	1	0	         
1475	1.05	0.01	2CXO J081303.8+254210	4894	1	0	         
1476	0.86	0.02	2CXO J034142.4-351408	51028.6	1	0	         
1477	1.51	0.02	2CXO J125844.3+120224	9221.3	1	0	         
1478	0.58	0.05	2CXO J225338.6+295712	7017.2	1	0	         
1479	0.65	0.03	2CXO J012657.2+330730	11892.3	1	0	         
1480	1.4	0	2CXO J135025.6+350141	14967.1	1	0	         
1481	0.68	0.1	2CXO J104626.4+585215	69257.5	1	0	         
1482	0.3	0.35	2CXO J004651.8-204328	4988.4	1	0	         
1483	0.86	0.01	2CXO J100120.2+023341	182511	6	0	         
1484	0.66	0.2	2CXO J143244.2+350100	13916.8	3	0	         
1485	1.04	0.62	2CXO J102257.7+022542	1608.2	1	0	         
1486	1.61	0.01	2CXO J155705.4+055327	12186.1	1	0	         
1487	0.69	0.03	2CXO J115046.4+654428	7848.1	1	0	         
1488	0.64	0.6	2CXO J162115.2-003140	1567	1	0	         
1489	0.62	0.13	2CXO J133739.2+292713	37647.7	1	0	         
1490	0.8	0.03	2CXO J120436.6+015025	29961.6	1	0	         
1491	1.39	0	2CXO J081011.7+345857	7851.3	1	0	         
1492	1.15	0	2CXO J095839.2+020506	194119.4	4	0	         
1493	1.08	0.38	2CXO J085027.0+520203	29440	1	0	         
1494	0.74	0.02	2CXO J201918.2+112714	14315.6	2	0	         
1495	0.78	0.05	2CXO J031645.5-000553	10899.3	1	0	         
1496	1.02	0	2CXO J090934.4+110549	34459.7	2	0	         
1497	1.73	0	2CXO J022430.5-000038	101391.2	2	0	         
1498	0.71	0.02	2CXO J105851.4+410644	7992.1	1	0	         
1499	1.07	0	2CXO J211452.5+060742	56868	1	0	         
1500	0.56	0.07	2CXO J100218.3+021053	292458.3	7	0	         
