name,significance,var_flag,ra,dec,missing,class,prob,var_inter_prob_b,var_intra_prob_b,kp_intra_prob_b
2CXO J163056.0+400641,3.294117647058596,1,247.73366491096874,40.111500646689656,0.4406779661016949,AGN,0.9999013400764446,,9.725462154235863,9.938151623499197
2CXO J164906.5+344450,5.527780671464814,1,252.27712630361611,34.747316214983286,0.23728813559322035,AGN,0.9999904774283348,,3.2111236171818383,9.354118935091053
2CXO J164934.9+351332,5.294117647059048,1,252.39544929804646,35.22563128533049,0.3559322033898305,AGN,0.9999718113634192,,1.5004353077509294,3.3560017198963767
2CXO J165043.4+344529,2.8648648648648725,1,252.6809469867733,34.758173720364994,0.288135593220339,AGN,0.999910573765196,,9.733279011321624,9.96614006277958
2CXO J165130.7+344245,4.486486486486443,1,252.8780148643434,34.7126093081603,0.3050847457627119,AGN,0.999922847716256,,4.5215498587027785,9.154875123315922
2CXO J165240.9+350604,2.0000000000000537,1,253.17073886695857,35.101334224195945,0.2711864406779661,AGN,0.999951056500106,,4.624880233131341,5.903202458914103
2CXO J165258.1+344944,3.2941176470588207,1,253.242158918393,34.829010420672155,0.3559322033898305,AGN,0.9999799716733598,,4.3359575246885464,4.395825101875016
2CXO J171453.5+594527,3.085714285714245,1,258.72311059896447,59.7575315177345,0.3389830508474576,AGN,0.9999019726542652,,4.353510870535456,8.415812216835919
2CXO J171457.0+600601,4.000000000000116,1,258.73785411343306,60.10044955939108,0.3220338983050847,AGN,0.999941433974288,,9.044542162604584,9.801480914311275
2CXO J171552.2+593842,8.016313397756397,1,258.9678225790759,59.64513365663638,0.23728813559322035,AGN,0.9999535304562708,,1.7067166716740525,5.4820189875585354
2CXO J231752.1+002338,5.920228449030821,1,349.46725594995536,0.3939930984163663,0.5254237288135594,AGN,0.999944410817644,,,
2CXO J231847.3+003545,9.19056391914136,1,349.6973951415865,0.5958902520382123,0.423728813559322,AGN,0.9999444106215551,,5.2176174168759575,7.568958448725683
2CXO J235936.7+005100,4.540540540540603,1,359.90323068743265,0.8501055890925923,0.3898305084745763,AGN,0.9999909627590982,,9.465521655052052,6.950024979724022
2CXO J000053.9+135748,3.575757575757499,1,0.224757331645094,13.963601273108482,0.423728813559322,AGN,0.9999711283706686,,9.677996942929683,9.979408982956409
2CXO J000130.6+233443,8.269297821609094,1,0.3776152509429949,23.57881739362748,0.4406779661016949,AGN,0.9999633703592421,,1.8052211656035395,5.526423665424288
2CXO J000303.6+160419,7.034795533887242,1,0.7651270511461803,16.072193114776386,0.423728813559322,AGN,0.9999927141686328,,2.0308400894384206,5.493856023691259
2CXO J000308.2+160305,2.914285714285424,1,0.7844920867881909,16.051391094321964,0.4915254237288136,AGN,0.999950505557503,,3.6580932611201433,7.467600062607286
2CXO J000535.2-000219,3.6969696969696457,1,1.397060323234939,-0.038850944875842966,0.288135593220339,AGN,0.9999651121730256,,3.6737171107526745,7.1403622657727945
2CXO J000605.5-001102,3.4117647058823533,1,1.522948073245459,-0.18404140336727448,0.3728813559322034,AGN,0.9999714409113852,,9.520048643527202,9.642968097606317
2CXO J000617.0-001714,6.4983433580977,1,1.5708673013208454,-0.28743179572506644,0.4067796610169492,AGN,0.999976364490434,,9.998300872700169,9.999686317216073
2CXO J000728.2-001441,2.6111111111112715,1,1.8677991581428728,-0.24472237776556385,0.423728813559322,AGN,0.9999766573360606,,9.030356904385325,9.817863327163904
2CXO J001331.2-000213,3.294117647058745,1,3.380161582106381,-0.03707220088661909,0.4576271186440678,AGN,0.9999608039989544,,4.977120095463353,8.650669096079787
2CXO J002015.6+155513,4.1621621621622635,1,5.065352683576691,15.920441483736393,0.4406779661016949,AGN,0.9999724115386376,,9.652325828333725,9.9179869077303
2CXO J003158.8+002237,3.4999999999999614,1,7.995322992229887,0.3770775547057753,0.4067796610169492,AGN,0.9999727784796076,,9.274249272533599,9.977154079528168
2CXO J004508.1+143933,10.448709647109153,1,11.284081102281675,14.659284474389189,0.3220338983050847,AGN,0.9999836305832274,,3.7578994635017744,7.894870223394159
2CXO J004626.1+202227,3.5882352941175464,1,11.609054907436018,20.37433553662165,0.4067796610169492,AGN,0.99994418128367,,7.605985151477858,8.297949899442441
2CXO J004957.0-005806,4.722222222222198,1,12.487674071933045,-0.968440018141596,0.3050847457627119,AGN,0.999982521090994,,6.301231545849495,0.5622107749321972
2CXO J011343.2+152721,7.0202037765058485,1,18.430297297728146,15.455857589191327,0.5084745762711864,AGN,0.9999373721345224,,,
2CXO J011619.9-103554,2.611111111111089,1,19.083067830231982,-10.598468233589152,0.559322033898305,AGN,0.9999209549303798,,,
2CXO J011841.5-083831,2.8571428571427964,1,19.673256206392182,-8.641994562123475,0.4067796610169492,AGN,0.9999618385134834,,9.95681497046,9.990241848265716
2CXO J011901.6-005941,10.44571525260324,1,19.756705040653397,-0.9948908734374612,0.3898305084745763,AGN,0.9999474613817008,,0.8823368651308285,3.356683750221162
2CXO J011924.7+141143,3.3529411764706274,1,19.85295289388546,14.195424256939454,0.3898305084745763,AGN,0.9999677185012544,,4.069472633472161,0.8985959441182746
2CXO J012401.8+003458,6.766380231406263,1,21.00762414642389,0.5829485084993009,0.4067796610169492,AGN,0.9999441518676968,,4.447592778634307,5.938798555195148
2CXO J012513.5-092825,3.818181818181984,1,21.306564704269647,-9.473866873098382,0.423728813559322,AGN,0.9999899857733632,,6.623214729067812,5.8164157911147045
2CXO J012806.2+290651,5.6698111372913536,1,22.025855967609967,29.11433302760053,0.4067796610169492,AGN,0.9999153404787108,,8.689054924440876,9.819919625060026
2CXO J013210.2+003454,5.176470588235639,1,23.042505422979502,0.5819114992524768,0.4067796610169492,AGN,0.9999625355233536,,9.027771895093444,9.988935429028253
2CXO J013931.2-102751,5.0857142857141975,1,24.88004257962598,-10.464434269932658,0.4067796610169492,AGN,0.9999466166959782,,7.485618377141157,9.3566869496184
2CXO J015014.2-100136,6.246442363567637,1,27.559269792591863,-10.026926482941127,0.3559322033898305,AGN,0.9999379539046832,,1.20573118260052,7.2507700316324195
2CXO J015024.2-100843,8.697843245172821,1,27.601119564299488,-10.145322446886693,0.423728813559322,AGN,0.9999716968130355,,8.444827141705836,8.941864894400037
2CXO J020827.2-074726,4.833333333333072,1,32.113639019281486,-7.790810482273607,0.3389830508474576,AGN,0.9999542357260436,,9.086323760276924,7.380036117899915
2CXO J020856.9-100318,8.91867963480181,1,32.2371017804706,-10.05511750351814,0.4406779661016949,AGN,0.9999309547753582,,1.0020805826059285,7.932201593528898
2CXO J023443.3-005026,4.0625000000000915,1,38.68052063325024,-0.8407225712396044,0.423728813559322,AGN,0.99997394462699,,6.517840952946824,9.71328135493275
2CXO J024055.9-081953,5.028571428571524,1,40.2330254831486,-8.331509005231071,0.4406779661016949,AGN,0.9999237886540854,,,
2CXO J024114.5-080020,3.0697674418604635,1,40.31071660735517,-8.005765738556942,0.423728813559322,AGN,0.999939052207162,,0.6569673182488271,6.869470203618086
2CXO J024252.8-001809,6.291356316688992,1,40.72025302702525,-0.3026068899986946,0.4067796610169492,AGN,0.999918922855922,,0.43535812707368615,9.770327888255249
2CXO J024604.4-082347,10.82223586725153,1,41.51833425905125,-8.396515294440897,0.4067796610169492,AGN,0.9999726193103856,,2.5549017788639365,0.4295534136964309
2CXO J024658.1-083059,10.270138121572318,1,41.742417827303356,-8.516428074745988,0.3220338983050847,AGN,0.999995764242705,,5.884469080130005,7.9470565567375075
2CXO J025147.2-163905,3.2352941176467884,1,42.946802082928905,-16.651655600086727,0.423728813559322,AGN,0.9999444021434346,,9.406763301872658,9.894993752221481
2CXO J030002.5+005201,5.4117647058820735,1,45.01059513085357,0.8671489210830875,0.3050847457627119,AGN,0.9999888563363843,,1.7259945185820211,0.12409609079595993
2CXO J030056.5-003005,9.579684335055195,1,45.23542615309248,-0.5014592677682318,0.3898305084745763,AGN,0.9999656967692654,,8.52351317109436,8.512671382708618
2CXO J030144.8-004405,4.378378378378698,1,45.43694922700189,-0.7348570671075852,0.423728813559322,AGN,0.9999687617918944,,3.776639991627945,9.934766793818065
2CXO J030506.2-273410,8.727563614051418,1,46.27584064332922,-27.56952406510056,0.4406779661016949,AGN,0.9999429371292028,,3.8915545544833208,5.935623535598104
2CXO J030947.9+001032,6.052592102033478,1,47.4497834806312,0.17561787809188212,0.3220338983050847,AGN,0.9999813060593212,,9.225546408338632,9.886003735312308
2CXO J031044.9+001339,4.2162162162163215,1,47.68722524584979,0.22770438808922305,0.4576271186440678,AGN,0.9999152529740152,,1.3430265403518784,3.9980367569604303
2CXO J031735.9+000319,4.157894736842349,1,49.39978538426442,0.055490375993563545,0.4576271186440678,AGN,0.9999375777567584,,9.721836328926619,9.636086567725227
2CXO J032418.8-003714,4.722222222221788,1,51.078742573682064,-0.6205839856173765,0.4067796610169492,AGN,0.999961734525257,,5.923975222549673,5.84921187661206
2CXO J032901.9+004545,4.125000000000119,1,52.25831047615714,0.7627339224568075,0.423728813559322,AGN,0.9999859502578065,,9.329246830189637,9.564875155627119
2CXO J063827.0+474737,4.486486486486763,1,99.61264789808638,47.79361282947751,0.423728813559322,AGN,0.9999856820250012,,4.560625432358964,8.067045281037347
2CXO J074643.1+391018,2.727272727272684,1,116.67997336261759,39.171858825294116,0.3559322033898305,AGN,0.9999605484723879,,7.318003616849135,8.722707781499606
2CXO J075044.3+500221,3.2380952380951538,1,117.68499893524715,50.03921938478448,0.423728813559322,AGN,0.9999455939115937,,2.699827523568348,1.1082651966243855
2CXO J075655.1+445947,5.0285714285717535,1,119.22970147451872,44.9964961023913,0.3898305084745763,AGN,0.9999236453688604,,4.342484693040186,9.341122986780276
2CXO J075835.0+323851,4.052631578946864,1,119.64617358927643,32.647689412503254,0.4067796610169492,AGN,0.9999544558599528,,1.5027206620161992,2.883615866599468
2CXO J080519.4+235750,3.3658536585364485,1,121.3308814268072,23.964093861352953,0.3898305084745763,AGN,0.9999096937240264,,6.40763106075184,8.638495641654071
2CXO J080646.3+200136,4.0,1,121.69300251210429,20.026819395422766,0.4067796610169492,AGN,0.9999281815039,,1.0910038578077992,8.808950345347858
2CXO J081139.1+093709,2.7222222222224306,1,122.91324322841469,9.619263244762696,0.3728813559322034,AGN,0.9999706537692478,,4.706106533934256,7.829085485208503
2CXO J081331.5+402704,2.4999999999999494,1,123.38142373777498,40.451192481178815,0.5254237288135594,AGN,0.9999417998661302,,,
2CXO J081525.9+363516,19.11355370251695,1,123.85800560283629,36.587880979328325,0.3728813559322034,AGN,0.9999361992421704,,1.8900502518640128,9.496332337245702
2CXO J081919.9+384730,4.157894736841746,1,124.83304695556784,38.79171177448136,0.4576271186440678,AGN,0.9999706787489342,,5.5935431649967,8.340762135570639
2CXO J082015.4+383018,6.590660639902834,1,125.06435076002776,38.50505237846871,0.423728813559322,AGN,0.9999772932550404,,0.9546849320587734,1.3538287515314038
2CXO J082808.3+271243,3.636363636363948,1,127.03472004444734,27.212147115615664,0.4915254237288136,AGN,0.9999643281065124,,,
2CXO J083715.5+150624,5.352941176469948,1,129.3146999316399,15.106714401795811,0.4406779661016949,AGN,0.999955517878124,,6.6183352206660135,7.913862837474411
2CXO J083717.9+145725,5.142857142857384,1,129.32486040024662,14.957113979297937,0.423728813559322,AGN,0.9999283594530772,,8.799656707484115,9.905576209993894
2CXO J083822.4+305344,3.818181818181626,1,129.59352476179322,30.895767678424416,0.3559322033898305,AGN,0.9999749357643726,,3.6083189422824695,7.991605463566698
2CXO J083830.2+195627,5.906764415490235,1,129.6261228554274,19.940885871222807,0.3389830508474576,AGN,0.9999738146694476,,7.905147654629955,7.339911421302558
2CXO J083844.3+195134,3.2352941176470025,1,129.68480649833384,19.85959188897365,0.4406779661016949,AGN,0.999928708267158,,1.7297357808509035,0.0050242108696368
2CXO J083954.6+512229,4.971428571428518,1,129.9776726660566,51.37478382787374,0.423728813559322,AGN,0.9999630515431028,,9.083497510677242,9.095926504347355
2CXO J084017.5+412513,4.368421052631744,1,130.0729620409767,41.42050103103977,0.3389830508474576,AGN,0.9999846246818459,,9.871665329568057,9.945655048861488
2CXO J084040.7+131725,9.379688619709713,1,130.16992968899848,13.290500071135122,0.3559322033898305,AGN,0.9999023459115576,,0.8788819842667798,9.311925869993315
2CXO J084242.1+361747,5.0857142857142135,1,130.67554405593762,36.29643970765301,0.3898305084745763,AGN,0.9999401389779682,,9.247901528864068,5.892970314044478
2CXO J084319.2+363314,4.486486486486463,1,130.83032164030234,36.55403519764037,0.3728813559322034,AGN,0.999940443640598,,4.750443478579296,5.541328208774736
2CXO J084411.5+045649,6.507579130295023,1,131.0482683055526,4.9471560961524155,0.3559322033898305,AGN,0.9999313154715244,,4.913098867825715,9.814989286689118
2CXO J084720.2+181015,3.512195121951201,1,131.83436420450244,18.17102452693606,0.5254237288135594,AGN,0.999916040134636,,,
2CXO J084721.7+174849,7.212000944719311,1,131.8405328489597,17.813817145757216,0.4576271186440678,AGN,0.9999005330696548,,2.8342098664379085,7.82842004663988
2CXO J084831.4+044759,2.486486486486498,1,132.13096362596593,4.799892460416014,0.4406779661016949,AGN,0.9999504204506486,,2.9644691177841347,5.769213582726332
2CXO J084854.1+111351,6.7421182889862985,1,132.2254357747695,11.231023631752114,0.3898305084745763,AGN,0.999985115355888,,2.830389630114678,8.997400746320318
2CXO J084907.3+045352,3.5757575757573226,1,132.2804504827784,4.898052911413012,0.423728813559322,AGN,0.9999598312857808,,9.53175485744315,7.693858273342942
2CXO J084958.4+375903,4.43243243243243,1,132.49349397589793,37.98425716256354,0.4745762711864407,AGN,0.9999731361620984,,0.4918530633091985,4.208587543587047
2CXO J085012.9+374213,16.122758711659895,1,132.55415035053042,37.7038701139391,0.3220338983050847,AGN,0.9999771921710326,,9.083013167341127,9.998412562624466
2CXO J085319.5+233416,7.915408504718684,1,133.33138238802462,23.571340749134478,0.3898305084745763,AGN,0.9999881223642032,,2.0276174042834088,0.7835244620772402
2CXO J085632.4+371454,4.777777777778113,1,134.13521534966802,37.2486101875416,0.423728813559322,AGN,0.9999110126066232,,7.111769016709123,6.658849985778768
2CXO J090021.8+322416,3.8787878787878567,1,135.09104730636477,32.40459154854585,0.423728813559322,AGN,0.9999530967718578,,8.647830448430321,9.322874145878206
2CXO J090101.1+421939,2.7567567567568796,1,135.25458379962006,42.32761891291735,0.3898305084745763,AGN,0.9999825044737246,,8.47050842622401,5.356779057960623
2CXO J090121.4+290224,4.764705882353268,1,135.33922730371785,29.04004557851421,0.3220338983050847,AGN,0.9999478263653524,,9.435941273506511,9.797986716035796
2CXO J090226.1+521533,3.641025641025632,1,135.60883649565187,52.259228397722424,0.423728813559322,AGN,0.9999496876413578,,1.8768718796961767,4.719218817305278
2CXO J090243.7+070123,5.028571428571938,1,135.68225004658132,7.023065282177512,0.4067796610169492,AGN,0.9999514534083328,,7.127580944587659,9.797635653403217
2CXO J090321.8+010316,7.052433129820322,1,135.84083472464692,1.0545154682036126,0.3220338983050847,AGN,0.9999690832031276,,1.8726347178216864,5.349080795666242
2CXO J090504.6+074006,4.457142857142856,1,136.2693912623696,7.668474501234798,0.423728813559322,AGN,0.9999680621185668,,6.131844481058844,8.781284843104396
2CXO J090551.4+342129,3.294117647059006,1,136.46435479420342,34.358272910173966,0.4406779661016949,AGN,0.9999789025682276,,1.0865551297707916,4.224547140380502
2CXO J090623.3+350136,5.028571428571416,1,136.5972621305309,35.02681292935337,0.3389830508474576,AGN,0.999941449849592,,8.268936282489749,8.411047914745703
2CXO J090650.7+044302,4.378378378377923,1,136.71156261595294,4.717228800126009,0.4576271186440678,AGN,0.9999071335374248,,9.121580869469387,9.83615022662759
2CXO J090653.1+050444,4.388888888888844,1,136.72148053898468,5.079109797734753,0.4067796610169492,AGN,0.9999309515059912,,1.0406650243136928,3.7705475038170775
2CXO J090812.1+394050,8.993673314483729,1,137.050644448968,39.6807521542209,0.22033898305084745,AGN,0.9999894384761444,,8.350865278633902,9.12741737742444
2CXO J090944.4+331015,5.927441348114798,1,137.43532902575652,33.17094321594543,0.423728813559322,AGN,0.9999690271863756,,8.106754074928872,8.817642216504916
2CXO J091230.9+591931,3.3714285714286065,1,138.12884748580365,59.32530687756099,0.3898305084745763,AGN,0.999918250990226,,9.081481546234263,8.466677413210917
2CXO J091350.0+405927,5.200000000000167,1,138.4583376038895,40.990999303476784,0.3728813559322034,AGN,0.9999227550597316,,6.807008118430412,9.315331601415645
2CXO J091446.3+084408,3.9375000000000084,1,138.69317860011722,8.73567464954286,0.4067796610169492,AGN,0.9999514628269134,,6.432482514695129,9.449324997731392
2CXO J091631.2+415720,5.753125692082759,1,139.13010592270666,41.955682123878105,0.3898305084745763,AGN,0.9999832593966728,,7.919778499458798,8.830375934584826
2CXO J091727.5+114516,3.1999999999999806,1,139.3649292447916,11.754627765280704,0.4576271186440678,AGN,0.9999366261529482,,7.255800856888302,7.225695371728129
2CXO J091741.2+762005,9.121014824720646,1,139.42203566733698,76.3347597779196,0.4915254237288136,AGN,0.9999821764164072,,0.4227613033012063,8.008885236722621
2CXO J091853.1+064856,2.9714285714288584,1,139.72166603801998,6.8157417478918205,0.4067796610169492,AGN,0.9999505217784448,,4.279094057319952,6.362912719427291
2CXO J092043.4+640052,3.93749999999994,1,140.18103847137942,64.01447690853699,0.4067796610169492,AGN,0.9999684324637872,,9.121365081728817,9.627479076003617
2CXO J092621.6+293849,8.504096538557327,1,141.59008463254372,29.647023922908268,0.4067796610169492,AGN,0.9999668647679456,,0.6404060345990383,0.6834091766141946
2CXO J092820.1+204421,3.9999999999998015,1,142.08393456958788,20.73930693346401,0.4067796610169492,AGN,0.9999641578414896,,7.992140013131661,9.545041796286153
2CXO J093253.5+340449,6.747098842856345,1,143.22315353823376,34.08042042255238,0.3898305084745763,AGN,0.9999698155270824,,6.902845078181256,6.094885001452253
2CXO J093556.4+170502,4.4324324324321625,1,143.98529348667537,17.084084989096755,0.423728813559322,AGN,0.9999798388754376,,0.6066086475784179,4.007418244082132
2CXO J093620.7+612316,6.019411238775318,1,144.08654592696132,61.38796245089832,0.3898305084745763,AGN,0.9999281210723112,,4.474622584116635,5.3139509279397625
2CXO J093636.7+481217,3.636363636363596,1,144.15326414973626,48.20473114066385,0.423728813559322,AGN,0.999953975472012,,0.8075938597424568,0.7769244754982181
2CXO J093800.0+093519,10.751141495895851,1,144.5003136939415,9.58866924138474,0.3220338983050847,AGN,0.9999837314781354,,6.317946863457832,9.534630573072393
2CXO J093847.8+093444,3.696969696969801,1,144.69946683346032,9.578996594469867,0.4576271186440678,AGN,0.9999047731195408,,6.192355188017068,9.788223329921609
2CXO J094418.1+094156,4.944444444445092,1,146.07546107530436,9.69906749179429,0.423728813559322,AGN,0.9999355848209096,,8.286798281501714,8.314718922797198
2CXO J094519.9+042720,3.6923076923073017,1,146.333032170563,4.455795259619928,0.4745762711864407,AGN,0.9999557811603292,,,
2CXO J094709.8+393119,7.792290902521111,1,146.79124489692038,39.52209889024147,0.423728813559322,AGN,0.9999669544178676,,4.643149991690215,6.073230443903397
2CXO J095157.9+594403,4.263157894737235,1,147.9915798885536,59.734286075727894,0.4067796610169492,AGN,0.9999280410481322,,8.42814409165694,9.153274542821595
2CXO J095233.5+520738,4.378378378378302,1,148.1397485247562,52.1273155149136,0.4576271186440678,AGN,0.9999279051857138,,0.8029823599925848,7.225059612132169
2CXO J095253.2+213756,3.4117647058823164,1,148.22193613958314,21.63237823638886,0.4576271186440678,AGN,0.9999317084755152,,2.7971102143325925,7.6786336565855775
2CXO J095455.2-012756,7.1491303233781025,1,148.73012227212783,-1.4656490938303353,0.3389830508474576,AGN,0.9999467167297482,,1.899831561299256,5.472999612426295
2CXO J095509.2-013030,5.212121212121273,1,148.78846338908988,-1.5084946800661467,0.4067796610169492,AGN,0.9999748223230274,,9.311122457718602,9.66385902268514
2CXO J095743.1+284749,2.7272727272726343,1,149.42995943742255,28.797186155829746,0.423728813559322,AGN,0.9999832446338616,,0.8990022328013333,2.30037236623802
2CXO J100255.7+001840,13.56834012713507,1,150.7321242610689,0.3111908345869063,0.4406779661016949,AGN,0.9999058522190981,,0.002213317642776753,1.5398917669945085
2CXO J100327.7+001127,2.1538461538461715,1,150.86548601980041,0.19109314636606264,0.4406779661016949,AGN,0.99993497213021,,5.602745107636519,6.6666636937612855
2CXO J100547.9+350343,4.432432432432612,1,151.4497213780086,35.061953673988015,0.5084745762711864,AGN,0.9999053539735429,,4.406021700369619,8.054605150445584
2CXO J100650.6+465129,9.033399125443406,1,151.71096995580052,46.858285423777076,0.3389830508474576,AGN,0.999976694401752,,2.9611488592585573,8.428462224839732
2CXO J100743.8+344449,6.36214271739327,1,151.93281027507237,34.74717866888527,0.3559322033898305,AGN,0.9999522650799494,,1.5004124755680568,9.23096881588161
2CXO J101756.8+413007,3.878787878788029,1,154.48678435799542,41.502019103905305,0.3559322033898305,AGN,0.9999598353581484,,4.544856176521091,5.051727641216137
2CXO J101803.5+040059,5.266666666666564,1,154.5147378927552,4.016470423229307,0.3220338983050847,AGN,0.999991286826894,,7.677290819584355,6.638255722623548
2CXO J101811.1+413701,3.5757575757576467,1,154.54626743550125,41.6170531050188,0.3898305084745763,AGN,0.9999880025678606,,7.6164140181686255,0.5875308847443801
2CXO J101819.4+412950,5.762855258299745,1,154.58097300250347,41.497349921499186,0.3389830508474576,AGN,0.9999223723654052,,6.5962065530815845,5.059543399699392
2CXO J101819.4+413717,2.5555555555554865,1,154.581036743718,41.621649119649355,0.3898305084745763,AGN,0.9999713806095706,,3.7203507400309657,9.386720830354736
2CXO J101915.3+413445,3.2857142857141906,1,154.81377750667914,41.579360457978474,0.5084745762711864,AGN,0.9999378637864778,,,
2CXO J102150.8+215305,7.89162570400584,1,155.46172547376204,21.88494646139445,0.288135593220339,AGN,0.9999786922278204,,8.597391123578975,4.221457700277866
2CXO J102310.5+041313,4.258064516128968,1,155.79410331661632,4.220307292096859,0.3898305084745763,AGN,0.9999451596815772,,9.849441632140918,9.500146398489669
2CXO J102656.2+175601,5.575757575757419,1,156.73427185205603,17.9337851394052,0.4406779661016949,AGN,0.9999610139783768,,7.0771795793925945,2.052617622628236
2CXO J102701.8+174214,15.378547126575489,1,156.75763287737925,17.703921072408303,0.3898305084745763,AGN,0.999969417573976,,,
2CXO J102758.4+003103,12.413622748890624,1,156.99336235344094,0.5175479707661736,0.3220338983050847,AGN,0.99999109800199,,0.9286899993150394,8.805694005786918
2CXO J102925.7+431859,3.238095238095092,1,157.35747321261056,43.31645129199727,0.4406779661016949,AGN,0.9999166136528064,,2.806841177872309,8.124826458370451
2CXO J102927.6+262414,9.559766944317355,1,157.36512511775967,26.40397794812984,0.3898305084745763,AGN,0.9999660724337152,,9.877771352081783,9.922545310985537
2CXO J102955.3-051246,5.151515151515205,1,157.48073342084282,-5.213033188064047,0.4067796610169492,AGN,0.9999258247537988,,9.535015182678324,9.789763010283552
2CXO J103121.7+284720,5.785714285715116,1,157.8407312160831,28.78890598239205,0.3220338983050847,AGN,0.9999904763681984,,2.5206692423137596,5.717273432265786
2CXO J103142.3-015000,1.8499999999999803,1,157.92627931235813,-1.833515505173811,0.4406779661016949,AGN,0.999952423859414,,9.004556634238602,9.550514575250856
2CXO J103750.6+624435,2.666666666666726,1,159.46105491569278,62.74330417466975,0.5084745762711864,AGN,0.9999070273399284,,,
2CXO J103752.8+463803,4.0000000000001545,1,159.4701152487827,46.634194036694964,0.4576271186440678,AGN,0.999956671709148,,9.467273062939126,9.512800075161667
2CXO J104042.3+143244,3.87499999999986,1,160.17638383484336,14.545686921810846,0.423728813559322,AGN,0.9999782454994868,,4.439215069743232,5.149761917134633
2CXO J104349.7+250509,5.808574576830669,1,160.9573366213685,25.086039678214284,0.3389830508474576,AGN,0.9999762346454404,,2.5019419951180875,4.052347464687043
2CXO J104459.1+064510,3.9473684210526905,1,161.2463943748346,6.752883239120767,0.4576271186440678,AGN,0.9999852755538352,,1.92899574652258,4.9235683233239635
2CXO J104500.1+560711,6.056308411509634,1,161.25076681397218,56.11987422749821,0.3220338983050847,AGN,0.9999604775586556,,4.079351433363964,1.4890817656854831
2CXO J104733.9+535648,4.666666666667067,1,161.89128588909443,53.94673399800122,0.4067796610169492,AGN,0.9999669138926612,,8.989548964763008,9.01543292585426
2CXO J105013.2+624309,3.028571428571228,1,162.55528516366942,62.71918587548415,0.4406779661016949,AGN,0.9999659514641496,,9.068628725009397,9.514422414229037
2CXO J105041.2+330901,4.216216216216715,1,162.67171673974389,33.150448103677675,0.4067796610169492,AGN,0.9999072438690844,,8.697864444132103,9.85225501545941
2CXO J105154.9+715001,14.791762405449571,1,162.97884582895512,71.83383796381828,0.4067796610169492,AGN,0.9999299106649222,,0.7025331539132944,9.425805256016384
2CXO J105256.4+455258,7.8691903065597915,1,163.23525833740064,45.88280775418718,0.3559322033898305,AGN,0.9999651071466024,,9.014360594016708,6.070549245613806
2CXO J105359.2+455317,5.5151515151509205,1,163.49704993530815,45.888129490939896,0.5084745762711864,AGN,0.999941275782415,,1.6442078191254217,1.0599430636521814
2CXO J105410.6+455051,5.923313930127821,1,163.54438744459196,45.84761545229875,0.4067796610169492,AGN,0.9999711547051164,,9.846865039250243,0.3464725533463676
2CXO J105744.7+012921,6.558211536060108,1,164.43637552639575,1.4892058856645465,0.3220338983050847,AGN,0.9999836207287692,,1.0587763430393422,1.3207628986283542
2CXO J105814.6+014007,4.000000000000044,1,164.56114277176016,1.6687532531406954,0.4067796610169492,AGN,0.9999757677608933,,9.723109449222042,9.92195166508764
2CXO J105928.4+302841,3.2352941176471064,1,164.8684235848192,30.47828707879817,0.4406779661016949,AGN,0.999968079571132,,7.210343681500228,7.959028590904702
2CXO J110306.1+110428,5.6315135566256656,1,165.77567760515248,11.074552948204387,0.3050847457627119,AGN,0.9999875091536172,,6.2319702564508805,4.962132117233049
2CXO J110408.9+404204,4.216216216216082,1,166.03719742843725,40.70128558164918,0.423728813559322,AGN,0.9999652238492563,,3.013786392361236,6.6013546692631015
2CXO J110436.4+404439,9.273077644566168,1,166.1516835126599,40.744367338752646,0.4576271186440678,AGN,0.9999352672073196,,0.1399941946515068,7.9346457010179625
2CXO J110609.6+000413,6.9253946516572045,1,166.54031947629642,0.07052767736794949,0.3898305084745763,AGN,0.999916101938794,,8.961035014048669,9.834220283235338
2CXO J110955.2+282701,7.333491794529362,1,167.48036742014074,28.450464886483683,0.4406779661016949,AGN,0.9999700154945608,,0.5243104659016937,5.3437714245149746
2CXO J111001.1+215322,9.2764128704611,1,167.50479042508812,21.889576841100308,0.3559322033898305,AGN,0.9999804415564246,,0.8715522453228779,6.900074752358682
2CXO J111005.0+015841,12.54097000344831,1,167.5209815575283,1.9781799471296213,0.3220338983050847,AGN,0.9999327252612942,,0.5108424115347654,6.532682892310818
2CXO J111011.8+215826,4.49999999999993,1,167.54954614203712,21.974157086991525,0.4406779661016949,AGN,0.9999644848191082,,0.8152922209007759,7.442625799552395
2CXO J111029.2+284030,6.5017263280669475,1,167.62197012105855,28.675119311084572,0.4067796610169492,AGN,0.9999763029868644,,3.131096897805129,6.199927769994497
2CXO J111040.4+283954,3.2222222222221446,1,167.6685825440062,28.66501377865001,0.423728813559322,AGN,0.9999319796186638,,8.375775800315745,9.710080232921237
2CXO J111056.4+353745,3.294117647058852,1,167.7353541007013,35.62917153492299,0.4576271186440678,AGN,0.9999378784525156,,4.532408253225162,2.0677304246558945
2CXO J111402.8+324552,3.2941176470588154,1,168.5117499741666,32.76466771386944,0.4406779661016949,AGN,0.9999280424011394,,1.4230893896416597,0.45441289540630797
2CXO J111855.7+212029,4.8571428571428825,1,169.7321055983441,21.341436041436342,0.3898305084745763,AGN,0.999970967045096,,0.6268139327374134,6.3883935466805175
